road|203929407|203954640|45|Jackson Avenue
road|1782962485|1782962505|55|North Parkway
road|203659736|203848068|45|Jackson Avenue
road|204000748|424696634|35|University Street
road|203719788|203954674|45|Jackson Avenue
road|203792386|203954691|45|Jackson Avenue
road|203785183|203785186|25|North Barksdale Street
road|203632566|203670571|35|North McLean Boulevard
road|203821937|203846331|25|North Evergreen Street
road|203659691|1782962547|25|Hawthorne Street
road|203659685|203659689|25|Hawthorne Street
road|203702624|203748922|45|Jackson Avenue
road|203659726|203785585|25|Mignon Avenue
road|203801922|203902739|45|Jackson Avenue
road|203848846|203848848|25|North Evergreen Street
road|203912914|203912921|25|Hallwood Drive
road|203785581|203785585|25|Mignon Avenue
road|1782962442|1782962470|55|North Parkway
road|203659729|203829312|25|Crump Avenue
road|203641988|1782970692|55|North Parkway
road|1782962461|1782962464|55|North Parkway
road|203734339|203744885|35|North McLean Boulevard
road|203690474|203690478|25|North Idlewild Street
road|203612770|203633731|25|Oakmont Place
road|1782962439|1782962495|55|North Parkway
road|203659675|203659678|25|Hawthorne Street
road|203679485|203889582|45|Jackson Avenue
road|203664916|203788626|45|Jackson Avenue
road|203744903|203744904|35|North McLean Boulevard
road|203954691|203976755|25|Dickinson Street
road|203744927|203744930|35|North McLean Boulevard
road|1782962485|1782962532|55|North Parkway
road|203744881|203744883|35|North McLean Boulevard
road|203659691|203659694|25|Hawthorne Street
road|203719788|203743867|45|Jackson Avenue
road|203758597|203954633|45|Jackson Avenue
road|203659691|203848840|55|North Parkway
road|203670582|203855372|25|Sheridan Street
road|203659691|203744885|55|North Parkway
road|203851435|203911356|45|Jackson Avenue
road|203848851|203848891|45|Jackson Avenue
road|203785581|203848848|25|North Evergreen Street
road|203874076|203874082|25|Lyndale Avenue
road|203734570|203865781|45|Jackson Avenue
road|203780925|425396343|45|Jackson Avenue
road|203659744|203659749|25|Hawthorne Street
road|203689708|203942771|45|Jackson Avenue
road|203744875|203744878|35|North McLean Boulevard
road|203659756|203659760|25|Hawthorne Street
road|203748922|203788528|45|Jackson Avenue
road|203912960|203912963|25|Hallwood Drive
road|1782962515|1782962529|55|North Parkway
road|203633727|203633728|25|Oakmont Place
road|203649939|459094539|45|Jackson Avenue
road|203785581|203829312|25|North Evergreen Street
road|203734331|203734335|25|Faxon Avenue
road|203821924|424696586|25|University Street
road|203744894|203744897|35|North McLean Boulevard
road|203902739|203954633|45|Jackson Avenue
road|203744887|203785183|25|Tutwiler Avenue
road|203877155|1782962509|55|North Parkway
road|203785189|203874118|25|Lyndale Avenue
road|203882712|203954622|45|Jackson Avenue
road|203954650|203954653|45|Jackson Avenue
road|203612769|203670583|25|University Street
road|203670565|203848889|25|North Evergreen Street
road|203804246|203878864|45|Jackson Avenue
road|203708027|203814285|45|Jackson Avenue
road|203769489|203792386|25|North Belvedere Boulevard
road|203659723|203744903|25|Mignon Avenue
road|459070019|1782962450|55|North Parkway
road|203690424|203744887|25|Tutwiler Avenue
road|203877193|1782962495|35|University Street
road|203792374|203848843|25|Tutwiler Avenue
road|203659689|203744883|25|Forrest Avenue
road|203758597|203954626|45|Jackson Avenue
road|203659717|203874076|25|Lyndale Avenue
road|1782962458|1782962532|55|North Parkway
road|203801922|203954640|45|Jackson Avenue
road|203690478|203690481|25|North Idlewild Street
road|203744887|203744893|35|North McLean Boulevard
road|203734335|203848840|25|North Evergreen Street
road|203744894|203785189|25|Lyndale Avenue
road|203690424|203690428|25|North Idlewild Street
road|203827438|203841564|45|Jackson Avenue
road|203953369|203954642|45|Jackson Avenue
road|203855372|203954682|45|Jackson Avenue
road|203785192|203785195|25|North Barksdale Street
road|203848068|203848851|45|Jackson Avenue
road|203670582|203855376|25|Sheridan Street
road|203882712|1875473566|45|Jackson Avenue
road|1782962439|1782962547|55|North Parkway
